0,1,dGsolv_avg
CC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCCCCCCCC(OCC)=O,-19.67725922
CCCCCCCCBr,Cc(ccc1Cl)cc1C,-6.62552599
OCCCCCCCC,CC(C)OP(F)(C)=O,-6.360099
ClC(Cl)=C(Cl)Cl,CCCCCCCc1ccccc1,-9.0978535
Oc1cc(C)ccc1,OC(=O)c(ccc1N)cc1C,-13.67636641
CC(CC1)CS1(=O)=O,O=C1NN(CCC2=CC=CC=C2)C(=O)C2=C1C=CC=C2,-18.68287522
CC(Cl)(Cl)Cl,CCOCC(O)=O,-7.01490492
CN1CCCCC1=O,Nc1ccccc1Br,-10.02862225
CC(=O)c1ccccc1,CCCC(O)=O,-7.11034825
COCCOCCOCCOCCOC,O=C(C2(C3)CC(CC1C2)CC3C1)N,-11.678859
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CC(=O)Oc(cc1)ccc1C,-8.0174208
CCOP(OCC)(OCC)=O,CCc(cc1)ccc1O,-10.51619387
COCCOC,OCC1CCCCC1,-7.540167999999999
Clc1ccccc1Cl,CCCCc1ccc(C(O)=O)cc1,-10.21084131
O1CCCCC1,Brc3cc2C(=O)C(Nc2c(Br)c3)=C(Nc1c(Br)c4)C(c1cc4Br)=O,-21.01867463
O1CCCCC1,CC1CC=CC2=CC(=O)C(CC21C)=C(C)C,-11.9197709
OCCCCCCC,O[PH](=O)c1ccccc1,-13.83052136
CCCCCCCCCCCCCCC,ClC1=C(NC2=NC=C(N3C=NC=C23)C2=CC=CC=C2)C=CC=C1,-16.88935078
Fc1c(F)c(F)c(F)c(F)c1F,Cc1cc(ncc1)c(ncc2)cc2C,-9.90023832
Cc1cc(C)cc(C)c1,Fc1nn(F)nn1,-3.004803
Cc1ccccc1N(=O)=O,CCc(cc1CC)cc(CC)c1CC,-8.56121773
O=Cc1occc1,CC(C)Cc1nccnc1C,-7.66169452
CN1CCCC1=O,Cl,-4.50467701
ClC(Cl)=C(Cl)Cl,ON=C2C=Cc1ccccc1C2=O,-9.72173492
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COc3ccc(cc3)N=C(c1ccccc1)N(C)c2ccccc2,-11.44233334
CN(C)P(=O)(N(C)C)N(C)C,Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl,-12.90345186
CC1OC(OC1)=O,FC(F)(F)c1ccc(C(C)=O)cc1,-7.33492405
CCCC(C)CC,OC2C1C(CO)=CCN1CC2,-8.05726901
CCCN(=O)=O,CCOC(C2C(C1)C=CC1C2C(C)C)=O,-8.85945358
CCC(C)c1ccccc1,CC(C)(C)c(ccc1O)cc1C(C)(C)C,-10.205512400000002
CCOC(=O)c1ccccc1,Cc1nc(Cl)ccc1,-7.16673595
C(CC2)CCC2c1ccccc1,O=C3c1ccccc1Oc2ccccc32,-10.87784753
CCCN(=O)=O,CC(=O)N1CCCC1,-8.59413431
CCCCCCCC,Fc1ccc(cc1)NC(=O)N(C)C,-8.95535649
BrC(Br)Br,CCCCC(CC)CC=O,-8.1733564
CCCCCCCCBr,COc1ccccc1F,-6.03477771
CCOC(=O)c1ccccc1,CCC(C)COC(C)=O,-6.00346109
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCN(CC)c2ccc(N=Nc1ccc(cc1)N(=O)=O)cc2,-19.27836735
CC1OC(OC1)=O,Clc1ccc(cc1)S(O)(=O)=O,-14.96825722
CC(Cl)(Cl)Cl,OC(=O)c1cc(C(O)=O)ccn1,-11.46892224
COCCOCCO,COCCCCCC,-4.2705005
CCN(CC)CC,CC(C)C(O)C(F)(F)F,-5.62398717
COCCOC,COc1ccc(cc1Cl)NC(=O)N,-15.80392537
CCCCCCCCBr,CCCCCC(OC(C)C)=O,-6.81135067
CCCCCCCCBr,CCOC(OC1CCCCC1C(C)(C)C)=O,-9.72443356
N#CCCCCC#N,CC1(C)C(CC1CC2O)C2=C,-7.767321799999999
O,Cc2nc1c(cccc1O)cc2,-4.78256222
CCCCOC(=O)c1ccccc1C(OCCCC)=O,COc2ccc(cc2)C=N(c1ccccc1)=O,-13.89069996
CCCCCC,OC2CC1C=CC2C1,-5.59412798
O1CCCCC1,OC(CC1=CCCC1)=O,-10.04309934
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCCCCCCCCC(OC(COC(CCCCCCCCC)=O)COC(CCCCCCCCC)=O)=O,-24.42309434
Brc2c1ccccc1ccc2,FC1=CC=C(C=C1)C1=CNN=C1C1=CC(F)=NC=C1,-14.5203491
OCCOCCOCCOCCCC,C(CC1)CCC1c3cncn3C2CCCCC2,-13.99996803
OCCCCCCCC,OCCc1scnc1C,-10.24838207
CCCCCCC,FC(F)(F)C1CCCC1,-3.89162748
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,Cc(ccc1C)cc1Cl,-6.30844856
CC(C)c1ccccc1,C(CCN2c4ccnc5c4ccc3c5nccc3N1CCCC1)C2,-22.87699718
CCCCCCC,CC(CC(C)(C)c1ccccc1)OC(C)=O,-8.95701302
CCCCCC,NC(=N)C1=CC2=C(C=C1)N=C(N2)C1=C(O)C=CC=N1,-14.49122624
Brc2c1ccccc1ccc2,FC1CCCC1N,-5.28168681
Cc1ccccc1N(=O)=O,CCSC(=O)N1CCCCCC1,-9.98380096
OCCc1ccccc1,Oc2ccccc2C(=O)c1ccccc1,-10.96871986
CCCCCC(C)=O,CC(C)CCC(O)=O,-8.46233445
CCCCC,CC(OC=O)c1ccccc1,-7.29075275
CCCCCCCC,CCCCCC1OC(CC1C)=O,-8.38551613
O,CN(C)n1cccc1,-3.3865376000000005
Oc1cc(C)ccc1,CC(C)(C=NOC(=O)NC)S(C)=O,-17.48075138
CCCN(=O)=O,OC(=O)c1ccccc1Br,-10.87518765
Cc1ncccc1C,O=C5c1cccc(ccc63)c1c3c4c2c(cccc2C6=O)ccc54,-17.79755401
BrC(Br)Br,CCCCCCCCCl,-7.08055243
CCCCCCCCBr,Nc1ccc(cc1)S(=O)(=O)N,-13.04448642
CCCCC(CO)CC,Oc1c(cccc1N(=O)=O)N(=O)=O,-9.95747937
N#CCCCC#N,NC1=CC=CC2=C1C=C1C=CC=CC1=C2,-12.81839956
CCCN(=O)=O,CC(C)=CCCc1cocc1,-7.01673523
O,CCCCCCC(Cl)=O,-0.8121388
FCCCCCCCC,OCc(ccc1)cc1F,-6.97861676
C(C=Cc1cc2)c1cc2,S,-2.03546154
CCCCCCCCBr,COC2C3C1CC2CC31CC,-6.58696837
CCOC(=O)c1ccccc1C(OCC)=O,CC(=O)c(ccc1)cc1N,-10.52082325
CCN(CC)CC,CC(=O)c1oc(C)cc1C,-7.28510065
CCOC(OCC)=O,COC(=O)c(ccc1)cc1C,-8.06944621
CC(OCc1ccccc1)=O,FCCCO,-5.46192572
BrC(Br)Br,COC(O)C(F)(F)C(F)(F)F,-3.59579945
C(CC2)CCC2c1ccccc1,CCC(=O)NC,-5.75133441
CC(Cl)(Cl)Cl,CC1CCC(CC1)C(C)(C)OC(C)=O,-9.5024228
Brc2c1ccccc1ccc2,Fc1ccccc1C(=O)N,-8.26748543
OCc1ccccc1,CCOc1nccnc1C(C)C,-8.04703914
Oc1cc(C)ccc1,CCC1(CC)C(=O)NC(=O)NC1=O,-12.05427596
NCCCN,FC(F)(F)C(F)(C)Cl,-2.23416562
CC(Cl)(Cl)Cl,CC(C)(C)C(O)=O,-5.50504682
NCCCN(C)C,OC1=CC=COC1=O,-8.89525671
COCCO,CC(C)C(O)CCC1C(C)CCCC1(C)C,-10.34475884
CCCCCCCCBr,CC(C)C(C1C)c(cc2C(C)=O)c(C1(C)C)cc2C,-12.13582421
CC(Cl)(Cl)Cl,CC1=CC=CC(=C1)N1C=NC2=CC(N)=CC=C12,-15.89651804
O,FC(F)(F)C(O)=O,-5.26493619
CCN(CC)CC,OCC(OC1(O)CO)C(O)C1O,-11.78178974
NCCCN,FCC(F)(F)OC(C)(C)C,-3.98860186
NCCCN,CC(C)CC(C)OC(C)=O,-4.78957545
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCCCCC(=Cc(cc1)ccc1C)C=O,-11.63308614
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCC(C)N(=O)=O,-5.17324457
OCCCCCCCCCCCC,CC1(C)CCCC(C)=C1CCC(C)=O,-9.35597522
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CC(C)OP(F)(C)=O,-6.2752016
FCCCCCCCC,O=C(c2ccccc2)C=Cc1occc1,-10.79561595
CCCC(C)CC,CCCCCCC(C)Oc1cnccn1,-9.83648581
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CC1=CN(C(=O)C=C1)C1=CC=CC=C1,-10.85370332
O,CC(C)N(C(C)C)C(C)=O,-6.12034423
COCCO,CCc(cnc1)nc1C,-7.48078591
CCCCCCOC(C)=O,FC(C)(C)CC(C)(C)C,-5.088611599999999
CCN1CCCC1=O,CCOc(ccc1)cc1F,-6.96930758
CCCCCC,Oc1cc(Cl)cc(Cl)c1,-7.26599988
CCCCCCCC,OCc(cnc1C)c(CO)c1O,-9.52649648
OCCCCCCCCCCCC,CCN(CC)c1ccc(N=O)cc1,-11.98360014
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,CCCCC(CC)COC(C(O)C)=O,-8.44050813
C1CCCC1,I,-2.49363073
Oc1cc(C)ccc1,CC(C)COC(CCC(OCC(C)C)=O)=O,-11.79109067
CCCCCCC,CCC(F)(C)C(F)(F)C,-3.87025732
CCOP(OCC)(OCC)=O,CCC(C)(C)OC(C)=O,-5.31074947
OCCOCCOCCOCCCC,Cc1cc(ccc1)NC(=O)N,-13.21328575
O,CCNCCC,-2.48063706
Cc1ncccc1C,CCCSC,-4.7955416
CC(Cl)(Cl)Cl,OC(=O)c(cc(Cl)cc1N)c1Cl,-11.58460326
CCCCC(CO)CC,OC1=CC=COC1=O,-6.68144453
Fc1c(F)c(F)c(F)c(F)c1F,COc1ccccc1CO,-7.86555009
CCCCCCCCBr,CCN(CC)c2ccc(cc2)C(=O)c(cc1)ccc1N(CC)CC,-19.41936449
CCCCCCCC(OC(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,CCCCC(C#N)c1ccccc1,-9.64629279
COc1ccccc1,c2nc1nn[nH]c1cn2,-12.55511687
CC(OCc1ccccc1)=O,O=S(c2ccccc2)(c1ccccc1)=O,-13.79376272
CCCCCC,CC2(C)CC3C2CCC1(C)OC1CCC3=C,-9.83769653
NCCCN,CCN(CC)c(cc1)ccc1C,-7.13485163
CC1OC(OC1)=O,ON=Cc1ccccc1O,-10.76492386
OCCCCCO,OC(=O)c1ncccc1C(O)=O,-11.92407762
CCCCCCCC,OC(C1(CC3C2)CC(C3)CC2C1)=O,-8.09248476
CCCCCCOC(C)=O,OCC(CC1)=CCC1C(C)=C,-9.07222468
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Brc1cc(Br)ccc1,-5.34790676
COc1ccccc1,N1C2=CC(=CC=C2N=C1C1=CC=NC=C1)C1=CC2=C(C=C1)N=C(N2)C1=CC=NC=C1,-30.02704738
Cc1cc(C)cc(C)c1,CCCCCCCCCOC(C)=O,-9.13781735
CCC(C)CC,CC(CCC1C(C)=C)CC1OC(C)=O,-8.25142675
CN(C)P(=O)(N(C)C)N(C)C,CN1C2=C(C=C(C)C(C)=C2)N=C2C(=O)NC(=O)N=C12,-22.85725947
Ic1ccccc1,OC1CCC4C3CCc2cc(O)ccc2C3CCC41C,-15.83132636
C(CC2)CCC2c1ccccc1,O=C(CC2)NN2c1ccccc1,-10.47519785
CCCCCCCC,N#CC(c2ccccc2)=C1CCCCC1,-10.20819476
O,O1CC=CC1,-3.29231064
CCCCCC(C)=O,CCCCCC=CCCO,-7.75168713
OCCCCCCCCCCCC,Brc2cc(C1=NCCC1)cnc2,-10.52623072
CCC(C)CC,OC(=O)c(ccc1)cc1C=O,-7.622873200000001
CCOC(OCC)=O,COC(=O)c(cc1O)cc(O)c1O,-16.20648214
CCN(CC)CC,Cn1cnc2c1c(=O)n(C)c(=O)n2C,-11.69805583
CCCCOC(=O)c1ccccc1C(OCCCC)=O,CCCCCCCC(C)OC(CCC)=O,-8.82122034
CCCCCC(C)=O,CC(CCCC(O)=O)C(O)=O,-14.49172177
CCOC(OCC)=O,CC2(C)CCCC3(C)C1CC(OC1(C)CCC32)=O,-13.16338831
O,C#CCCC#C,-1.12725244
OCCCCCCCCCCCC,CC2CCC1(CC2)OC(CC1)=O,-9.44059972
Oc1cc(C)ccc1,CCCOC(CCC)=O,-7.06323467
O,CC2=NN=C(c1ccccc1)C(=O)N2N,-14.81786166
Cc1ncccc1C,CC(C)=NOc1ccccc1,-8.15783209
CC(Cl)(Cl)Cl,FC(F)(F)c1cc(Nc2ncccc2C(O)=O)ccc1,-13.36938153
O1CCCCC1,CC1CCOC(CCCCCCCOCC1)=O,-11.99214212
FCCCCCCCC,NC2=NC(c1ccccc1O2)=O,-12.43957155
Fc1c(F)c(F)c(F)c(F)c1F,CCOC(=O)C=CC=CC,-6.86377343
O,CC(C)C(N)(C)C,-3.95916861
OCCCCCCCCCCCC,CCNC(=O)NN,-9.73389866
O,CC(CCC1C(C)C)CC1OC(CC(C)C)=O,-2.21375225
CC1OC(OC1)=O,CCCCCC(OCCC)=O,-6.06723745
CCCCNCCCC,n2nc1ccccc1nc2,-8.30790859
CC(C)(C)c1ccccc1,CCCCCCCCC(=O)NC,-9.81453624
CCOC(CCC)=O,c(ccc1on2)cc1n2,-6.81131637
OCCCCCCCCCCCC,COc1cc(CCC(C)=O)ccc1O,-10.49207254
Cc1cccc(C)c1C,CSc1ccncc1,-8.13986864
O,CCC(=O)C(C)=C,-2.94965628
OCCCCCO,CCCCCCCCCCCCCCC(OCC(C)C)=O,-10.87384248
Oc1cc(C)ccc1,CCCCCCC(=Cc1ccccc1)C=O,-13.34723653
Clc2c1ccccc1ccc2,Clc1ccc(CN=CN(C)C)cc1,-10.93261953
CC(CC1)CS1(=O)=O,CCOC(C(C)C1CCCCC1)=O,-6.61270791
CCCCN(CCCC)C=O,Oc(ccc1Cl)cc1Cl,-12.97703627
CCCCCC,FC(Cl)C(F)C(F)(F)Cl,-3.74229499
OCCCCCCCCCCCC,CCCCCCCCCCCCC(=O)N(C)C,-12.87863839
CCCCC,Fc1ccc(N)cc1,-5.60283974
CCCCC,CCCCCCCCC(OCC)=O,-8.51295372
Brc2c1ccccc1ccc2,CC(C)(C)c(cc1)ccc1O,-8.41535791
CCCCC(CO)CC,CC(C)COC(CCCCC(OCC(C)C)=O)=O,-11.40097682
OCCCCCCCCCC,CC32CCCC(C)(C2CCC(C3CC1)=CC1(C)C=C)C(O)=O,-16.17104511
CCCCOC(C)=O,Fc1nc(F)cc(F)n1,-5.33118536
C(CC2)CCC2c1ccccc1,CC(C)OC(C(O)C)=O,-5.80877713
ClC(Cl)=C(Cl)Cl,FC(F)(F)C(C(F)(F)F)(C(F)(F)C)C(F)(F)C,-4.15945653
OCCCCCCCCCCCC,FCC1CCCC1,-3.84916917
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,c(ccc1on2)cc1n2,-6.07409842
CCN(CC)C(C)=O,CC(=O)Oc(ccc1)cc1C,-8.53292772
N#Cc1ccccc1,CCCCCCCCCCC(O)=O,-11.24518704
Oc1cc(C)ccc1,CC(C)COC(Cl)=O,-5.66927804
O=N(c1ccccc1)=O,c(cn1)ccc1c2ccccn2,-9.63543793
NCCCN,CCOC(=O)C(C(OCC)=O)c(c(F)c1F)c(F)c(F)c1F,-8.16891659
O,CCC(CCl)=O,-3.96421904
Cc1ncccc1C,NC1=CC(N)=C2C(=O)NNC(=O)C2=C1,-20.76380775
OCCCCCCCCCCCC,CCc1ccc(O)cc1O,-12.05889321
CC(C)C(C)C(C)C,N,-0.78994058
O,Clc6ccccc6N=P(N5CCCC5)(N4CCCC4)N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-9.90041719
ClC(Cl)=C(Cl)Cl,O=C1OCCC1=C,-5.80089289
Cc1ccccc1N(=O)=O,COCc(ccc1O)cc1OCC,-9.90000269
CCOC(OCC)=O,OC(=O)C1=CCCCC1,-9.28981245
O,Fc1cc(F)c(F)c(F)c1F,1.10775389
Brc2c1ccccc1ccc2,CC1=CC=C2N=C(N)NC(=O)C2=C1SC1=CC=NC=C1,-19.42704081
CCCCCC,O,-0.30527354
OCCCCCCCCCCCC,CCCCCC(OCC)=O,-6.19622198
OCCCO,FCCOC(F)(F)CF,-4.09089319
O=CN1CCOCC1,CC1(C)C(C1C(OCc3cc(Oc2ccccc2)ccc3)=O)C=C(C)C,-15.55484041
O,C#CCN(CC#C)CC#C,-3.88804554
CC(Cl)(Cl)Cl,CCC(F)(F)C(F)(F)CC(F)(F)F,-4.24433527
CCCCOC(=O)c1ccccc1C(OCCCC)=O,OC(=O)c(ccc1)cc1C#N,-11.9068635
FCCCCCCCC,CN(C)C(=S)NN,-8.14682989
CCCCC(CO)CC,OCCN1CCCCC1,-7.67309453
CC(Cl)(Cl)Cl,Nc(ccc1Cl)cc1Cl,-9.25727657
Cc1ncccc1C,FC(F)(F)c1cc(C#N)ccc1,-7.73017822
FCCCCCCCC,CC(=O)CC(c1ccccc1)C3=C(O)c2ccccc2OC3=O,-17.17236866
CCCC(C)CC,CC(C)C(C)CC(F)(F)F,-4.37802648
FCCCCCCCC,CC(C)CCCCCCOC(=O)c1ccccc1C(OCCCCCCC(C)C)=O,-19.32037879
BrC(Br)Br,CC1CCOC1,-5.03521645
CC(=O)c1ccccc1,CCCCCC=CCCO,-7.55001627
Cc1ncccc1C,Sc2cc1ccccc1cc2,-10.19325207
CC(C)(C)c1ccccc1,CC(C)c(cc3C(C)C)cc(C2(C)C)c3C2(O)c1ccccc1,-13.81016348
O,OCCN(CC)c1ccccc1,-7.54792955
BrC(Br)Br,CCCCCC=CC(OCC)=O,-9.29230179
Cc1ncccc1C,Clc1cc(ccc1)NC(=O)NC,-14.93893675
CCCCCC,FC(F)(C)OCC(F)(F)OC(F)(F)F,-3.36785467
CCCCCCC,Cc1ccccc1C#N,-6.36094982
CCCCC,C#CCCCCCC#C,-5.78045519
CCN(CC)CC,Cc1[nH]c(C)c(C)c1C,-7.81640614
OCc1ccccc1,OC(=O)C=Cc1c[nH]cn1,-17.20871208
CCCCCCCCBr,CN(C)c(ccc1)cc1O,-8.97100705
OCCCO,CSCCCCCCN=C=S,-8.12127155
OCCCO,CCCC(F)(C)Cl,-3.39925769
OCCOCCOCCOCCCC,CC1=CC=CC(=C1)N1C=NC2=CC(N)=CC=C12,-16.58556619
CCCCCCC,Oc1ccc(O)c(C)c1C,-7.80026198
C(CC2)CCC2c1ccccc1,CC(C)(C)CC(O)=O,-5.58075405
CC(Cl)(Cl)Cl,CN(C)P(=Nc1ccccc1)(N(C)C)N(C)C,-13.20876933
C(CC2)CCC2c1ccccc1,O=C1CCCCCCCC1,-7.74740708
O,FC(F)C(C)(C(F)(F)F)C(F)(F)F,1.71677844
NCCCN,CCC=CCCOC(C(O)C)=O,-8.64885857
C(CC2)CCC2c1ccccc1,CCOP(OCC)(OCC)=S,-8.69328122
NCCCN,CCC(F)(F)C(F)(F)C(F)(C)C(F)(F)F,-3.54838105
CCCCCCOC(C)=O,Clc2c(Cl)c1Oc(c(Cl)c3Cl)c(Oc1c(Cl)c2Cl)c(Cl)c3Cl,-16.80905566
CCOC(OCC)=O,COc1cc(CCC(C)=O)ccc1O,-11.99049346
OCCOCCOCCOCCCC,COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,-20.26449363
CC(Cl)(Cl)Cl,NCCN1CCCC1,-6.97283568
N#CCc1ccccc1,CCOC(OC)=O,-5.44267525
OCCCCCCCCCCCC,CCC(CC)C(OC)=O,-5.07526053
O,COC(F)(F)C(F)F,0.13778639
CC(C)(C)c1ccccc1,FC(Cl)C(Cl)C(F)(F)F,-4.0668509
CC(C)(C)CC(C)=C,NCCc(cc1)ccc1C,-7.29187902
CCCCC(CO)CC,ClP(=O)(c2ccccc2)c1ccccc1,-12.83134597
OCCCCCCCCCCCC,Fc(ccc1C)cc1F,-4.33559199
OCCCCCCCCCCCC,OCc(cc1)ccc1C,-8.00333049
CCCCC(CO)CC,O=C(OC2CCCCC2)OC1CCCCC1,-10.41401754
OCCOCCN,S,-2.56707649
O1CCCCC1,Clc1cc(Cl)c(Cl)c(Cc(c2O)c(Cl)c(Cl)cc2Cl)c1O,-18.43766533
O=CN1CCOCC1,OC(=O)C1=CC=CC2=C1OC1=C2C=CC=C1C(O)=O,-22.59606909
CCCCC(CO)CC,CCC(CC)C(=O)N(C)c(ccc1)cc1C,-11.10378556
BrC(Br)Br,Clc4cccc(Cl)c4N=P(N3CCCC3)(N2CCCC2)N1CCCC1,-18.81420027
O=CN1CCOCC1,C(CN1)CCC1c2cccnc2,-9.47993551
CCC(C)CC,NC1=C(OCC2=CC=CC3=CC=CC=C23)C=CC=N1,-13.55659948
CCCCOC(C)=O,Nc2cc1cn[nH]c1cc2,-12.27785159
FCCCCCCCC,CC2(C)c1ccc(C)cc1C=CC2,-8.71612232
CC(C)(C)c1ccccc1,CCCCCCC(OCC)=O,-7.37123988
BrC(Br)Br,COCCN,-5.08142623
O=CN1CCOCC1,Fc1ccc(cc1)NC(=O)N(C)N=O,-11.68232611
CCOP(OCC)(OCC)=O,C(CCc1nc2)Cc1nc2,-7.91881842
Cc1ncccc1C,COc5ccc(cc5)c(c1nc(C=C1)c(c(cc6)ccc6OC)c3[nH]c(cc3)c9c(cc7)ccc7OC)c2[nH]c(cc2)c(c(cc8)ccc8OC)c4nc9C=C4,-40.23700898
CC(C)(C)c1ccccc1,FC(F)(F)C(F)CC(C)C(F)(F)F,-4.02320991
FCCCCCCCC,COC(F)(C)C(F)(F)F,-3.13206384
N#CCc1ccccc1,OCCOC(=O)c1ccc(C(OCCO)=O)cc1,-16.96533481
Cc1cc(C)cc(C)c1,CSC(C)(C)C=NOC(=O)NC,-10.65390087
ClC(Cl)=C(Cl)Cl,OC(C)(C)CCCC(C)=CC,-7.80884566
CCCCCCOC(C)=O,CCOC(C1C(CC)=CCCC1(C)C)=O,-8.82452046
CC(=O)c1ccccc1,OC(C1CC1)=O,-7.27409727
CCCCOC(C)=O,CC(C)CCCC(C)C1CCC4C3CC=C2CC(O)CCC2(C)C3CCC41C,-18.51596564
CCCCCCCCBr,N#Cc1cc(C#N)ccc1,-8.85569322
COCCO,COC(C)OC,-3.68147467
BrC(Br)Br,CC(C)CC(OC)=O,-5.80946433
CCCCCCCC,CC(C)P(Oc2ccccc2)(Oc1ccccc1)=O,-12.21923931
OCCCCCCCCCCCC,CCCCCCC(O)CCCCCCCCCCC(OCC)=O,-17.6070468
ClC(Cl)Cl,CC(C)c(c1)cc(C(C)C)cc1O,-10.07631932
COCCOC,CC2c1ccccc1OC2C(C)=O,-9.43467264
OCCCCCCCCCCCC,Nc1ccccc1C#N,-8.53425
OCCCCCCCCCCCC,OC(C)C(C)=CC2CC3C1CC=CC1C2C3,-11.39867767
CCCCOC(C)=O,Clc1cc(CN=CN(C)C)cc(Cl)c1,-12.00190407
CC(Cl)(Cl)Cl,COC(C(O)(C)C)=O,-6.11810401
CCCCC,O=N(=O)c2ccc(cc2)S(=O)(=O)NS(c(cc1)ccc1N(=O)=O)(=O)=O,-18.04226677
C(CC2)CCC2c1ccccc1,CC1(C)CC=CC(C)=C1C=O,-8.15539729
O,CC(C)c1cc(C(C)C)c(C(C)C)cc1C(C)C,0.13673068
C(CCc1cc2)Cc1cc2,N(C2)CC1CCC2CC1,-6.42136714
C(CC2)CCC2c1ccccc1,BrCCOC(C)=O,-6.07158145
NCCCN,CN1C(N)=NC2=NC=C(C=C12)C1=CC=CC=C1,-24.37393454
CCC(C)CC,COc1ccccc1N(C)C,-7.72151343
CC(C)(C)c1ccccc1,CCCCC(CC)C(OCCOCCOCCOC(C(CC)CCCC)=O)=O,-17.61886616
ClC(Cl)=C(Cl)Cl,CC(CCc(cc1)ccc1O)=O,-9.4082388
C(CC2)CCC2c1ccccc1,COC(OC)C(C)C,-4.39192536
O,N#CSCSC#N,-8.38898338
CCCC(C)CC,OCCCC(C)=O,-5.30289866
CCOC(=O)c1ccccc1,CNC(C)CC1CCCCC1,-7.36394459
Oc1cc(C)ccc1,COc2cc1ccc(C(C)C(O)=O)cc1cc2,-14.95622905
CC(C)c1ccccc1,O=C1NC2=C(N1)C(=O)NC(=O)N2,-14.64894878
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCC(C)=CCCC2(C)C1(C)C(CC32)C1C3,-7.48217186
Oc1cc(C)ccc1,CC1=C(C)NC(S1)=S,-12.23785539
ClC(Cl)=C(Cl)Cl,O=CN1CCOCC1,-7.09844564
COP(OC)(OC)=O,Clc3cc(ccc3)N=C(c1ccccc1)Nc2ccccc2,-18.28444038
ClC(Cl)C(O)=O,FC(F)(F)c1cc(ccc1)NC(=O)N(C)C,-16.19559096
Cc1cccc(C)c1C,S=C=NCc1ccccc1,-8.47809732
CCCCC,FC(C)(C)C(C)=O,-3.75294177
CC(Cl)(Cl)Cl,Cc1cccc(c1N)N(=O)=O,-10.66790739
CCCCCCCCBr,CCCCCCCOC(C)=O,-7.45092436
CCCCN(CCCC)C=O,COP(OC)(Oc(cc1Cl)c(Cl)cc1Cl)=S,-12.90016488
C(CC2)CCC2c1ccccc1,CCCCCCCC1OC(CCC1)=O,-11.49171906
OCCCCCO,CC(C)(C)c(cc1C(C)(C)C)cc(C(C)(C)C)c1N=O,-10.08250494
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,Cc1ccc(cc1)C(=O)N,-9.70059907
NCCCN,Cc2cc1cccnc1c(C)c2,-7.73609152
FCCCCCCCC,CCCCCCOC(=O)c1ccccc1O,-10.85363147
Brc1ccccc1,Oc2c1ccccc1c(N=O)cc2,-12.07130095
CCC#N,CCSCC(O)=O,-9.99692306
CCCCCCOC(C)=O,O=NN1CCOCC1,-7.67711608
ClC(Cl)=C(Cl)Cl,Nc2nc(NC1CC1)nc(N)n2,-10.92252031
CCC(C)CC,NCC1CCCCC1,-5.74608451
CCOC(OCC)=O,OC(=O)c(ccc1C)cc1C,-11.10559009
CCCCl,CC(C)=CCCc1cocc1,-7.65092181
OCCCCCCCCCCCC,CCCC(C)C(C)=C,-4.07695761
CCCCCC(C)=O,COc1cc(Cl)c(Cl)c(Cl)c1O,-11.80142139
Ic1ccccc1,O=C(OC2CCCCC2)OOC(=O)c1ccccc1,-13.17682245
CC(C)(C)c1ccccc1,OCCCN(C)C,-6.17789226
CCCCC,FCC(F)(F)OC(F)F,-2.33144514
C(CC2)CCC2c1ccccc1,CCOC(=O)NC,-5.425916099999999
CCCCCCCl,CCOc1cc(C(O)=O)ccc1,-9.49960304
ClC(Cl)=C(Cl)Cl,FCC(C)CCC(F)F,-4.6290703
CCCCC(CO)CC,CC1=CC=CC2=C1NC(N)=NC2=O,-22.27942082
CCCCCCOC(C)=O,CCCCc2cc3C(=O)C(C(OC)=O)=CNc3cc2OCc1ccccc1,-24.78235307
COCCOC,CC(C1CCCCC1)=O,-6.98380794
OCCCCCCCCCCCC,OC(=O)c1cc(C)ccc1N,-10.56547098
Cc1nc(C)ccc1,O2CCOCCOc1ccccc1OCCOCCOCC2,-17.44309559
CN(C)P(=O)(N(C)C)N(C)C,CCCCC(OCCC(C)CCC=C(C)C)=O,-10.15515081
COCCOC,CC(C)C1CCC(C)=CC1O,-8.46176349
