SMILES1,SMILES2,solute,solvent,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,dGsolv_avg
C1=CC=NC=C1,C(Cl)(Cl)Cl,pyridine,chloroform,-6.45,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,64.653,57.425,43.744,60.8,0.0,14.301,0.0,0.0,11.58,47.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,136.379,-6.45
CC1=NC=CN=C1,C(Cl)(Cl)Cl,2-methylpyrazine,chloroform,-6.99,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,74.327,52.449,50.184,38.678,0.0,27.702,0.0,0.0,20.426,89.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,154.478,-6.99
C1=CC=C(C=C1)N,C(Cl)(Cl)Cl,aniline,chloroform,-7.34,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,88.183,59.941,42.242,80.39,0.0,10.955,18.043,0.0,2.956,13.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,159.079,-7.34
CC1=CC=CC=N1,C(Cl)(Cl)Cl,2-methylpyridine,chloroform,-6.98,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,87.059,60.697,58.819,66.119,0.0,13.07,0.0,0.0,8.805,40.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.826,-6.98
CC1=CN=CC=C1,C(Cl)(Cl)Cl,3-methylpyridine,chloroform,-7.35,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,86.387,59.712,58.331,60.997,0.0,14.271,0.0,0.0,11.34,47.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.369,-7.35
CC1=CC=NC=C1,C(Cl)(Cl)Cl,4-methylpyridine,chloroform,-7.5,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,86.159,59.714,58.183,60.545,0.0,14.371,0.0,0.0,11.549,47.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.244,-7.5
CC1=NC(=CC=C1)C,C(Cl)(Cl)Cl,"2,6-dimethylpyridine",chloroform,-7.74,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,109.515,63.96,73.928,71.414,0.0,11.808,0.0,0.0,6.037,35.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,185.283,-7.74
CC#N,C(Cl)(Cl)Cl,acetonitrile,chloroform,-4.44,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,38.186,30.572,25.764,19.707,0.0,27.654,0.0,0.0,10.972,5.967,0.0,17.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.412,-4.44
C1=CC=C(C=C1)C#N,C(Cl)(Cl)Cl,benzonitrile,chloroform,-7.22,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,63.101,76.123,42.72,93.795,0.0,27.673,0.0,0.0,9.459,6.175,0.0,17.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.898,-7.22
C1=CC=C(C=C1)[N+](=O)[O-],C(Cl)(Cl)Cl,nitrobenzene,chloroform,-7.78,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,59.174,59.766,40.072,80.285,0.0,4.186,0.0,0.0,2.693,5.029,0.0,0.0,48.728,0.0,0.0,0.0,0.0,29.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,171.855,-7.78
CC1=CC=CC=C1[N+](=O)[O-],C(Cl)(Cl)Cl,2-methyl-1-nitrobenzene,chloroform,-8.3,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,79.721,62.033,53.894,80.751,0.0,3.956,0.0,0.0,2.548,4.706,0.0,0.0,45.324,0.0,0.0,0.0,0.0,27.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,191.033,-8.3
C1=CC=C(C=C1)S,C(Cl)(Cl)Cl,thiophenol,chloroform,-7.61,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,73.412,58.885,41.811,79.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.756,8.864,0.0,0,0.0,166.053,-7.61
CCSCC,C(Cl)(Cl)Cl,diethylsulfide,chloroform,-6.4,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,121.423,25.883,81.829,15.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.165,0.061,0.0,0,0.0,172.471,-6.4
CSC1=CC=CC=C1,C(Cl)(Cl)Cl,thioanisole,chloroform,-5.98,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,93.536,66.551,63.235,77.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.437,0.645,0.0,0,0.0,187.524,-5.98
C1COCCN1,C(Cl)(Cl)Cl,morpholine,chloroform,-6.72,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,110.676,19.354,65.554,11.944,0.0,7.482,9.228,0.0,3.817,59.923,0.0,0.0,14.031,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,151.543,-6.72
C1=CC(=CC=C1C=O)O,C(Cl)(Cl)Cl,p-hydroxybenzaldehyde,chloroform,-10.3,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,70.02,66.531,39.114,84.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.406,8.601,0.0,20.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,178.958,-10.3
C1=CC=C(C=C1)F,C(Cl)(Cl)Cl,fluorobenzene,chloroform,-4.25,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,149.511,-4.25
C(Cl)(Cl)Cl,C(Cl)(Cl)Cl,chloroform,chloroform,-4.13,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,12.133,2.165,8.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.899,0.0,0.0,0.0,71.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,129.197,-4.13
C1=CC=C(C=C1)Cl,C(Cl)(Cl)Cl,chlorobenzene,chloroform,-5.45,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,62.984,59.436,42.641,79.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.791,0.0,0.0,0.0,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,161.211,-5.45
C1=CC(=CC=C1Cl)Cl,C(Cl)(Cl)Cl,"1,4-dichlorobenzene",chloroform,-6.32,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,48.537,53.463,32.87,71.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.616,0.0,0.0,0.0,49.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,179.616,-6.32
C1=CC=C(C=C1)Br,C(Cl)(Cl)Cl,bromobenzene,chloroform,-6.07,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,62.724,59.089,42.466,79.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.564,0.0,0.0,0.0,29.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.377,-6.07
C(C(F)(F)F)O,C(Cl)(Cl)Cl,"2,2,2-trifluoroethanol",chloroform,-3.03,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,38.417,5.447,16.584,3.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72,9.835,0.0,0.595,0.0,0.0,0.0,68.171,0.0,0.0,0.0,46.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,128.755,-3.03
C1=CC(=CC=C1O)Br,C(Cl)(Cl)Cl,p-bromophenol,chloroform,-8.59,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,60.239,54.176,32.606,72.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.359,8.617,0.0,4.5,0.0,0.0,0.0,0.0,0.0,44.638,0.0,0.0,0.0,29.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,177.412,-8.59
N,C(Cl)(Cl)Cl,ammonia,chloroform,-2.41,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,44.788,0.0,0.0,0.0,0.0,17.444,31.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,62.232,-2.41
O,C(Cl)(Cl)Cl,water,chloroform,-2.05,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,29.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.202,15.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,55.683,-2.05
COP(=O)(OC)OC,C(Cl)(Cl)Cl,trimethylphosphate,chloroform,-9.74,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,106.348,32.312,71.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634,0.0,38.683,0.0,0.0,0.0,0,0.0,195.858,-9.74
CCOP(=O)(OCC)OCC,C(Cl)(Cl)Cl,triethylphosphate,chloroform,-10.9,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0,0.0,272.981,-10.9
C1CCNCC1,C(Cl)(Cl)Cl,piperidine,chloroform,-6.37,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,133.657,20.973,81.093,20.363,0.0,7.324,9.149,0.0,3.636,58.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,161.954,-6.37
CN,C(Cl)(Cl)Cl,methylamine,chloroform,-3.17,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,67.139,10.981,26.288,0.0,0.0,12.243,19.658,0.0,4.546,42.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,90.362,-3.17
NN,C(Cl)(Cl)Cl,hydrazine,chloroform,-4.42,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,57.193,0.0,0.0,0.0,0.0,26.253,39.988,26.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,83.445,-4.42
CCC1=NC=CN=C1,C(Cl)(Cl)Cl,2-ethylpyrazine,chloroform,-7.72,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,97.567,54.82,65.833,41.745,0.0,26.231,0.0,0.0,19.752,84.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,178.618,-7.72
CC(=O)N,C(Cl)(Cl)Cl,acetamide,chloroform,-7.05,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,63.737,17.985,24.864,11.153,0.0,10.183,18.852,0.0,3.805,13.311,5.014,0.0,25.349,0.0,0.0,16.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,117.254,-7.05
COC(=O)C1=CC=CC=C1,C(Cl)(Cl)Cl,methylbenzoate,chloroform,-7.81,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,95.863,76.752,64.816,87.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.902,0.0,0.0,16.187,7.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,202.517,-7.81
C1CCOCC1,C(Cl)(Cl)Cl,tetrahydropyran,chloroform,-5.84,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,120.527,22.399,81.097,21.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.907,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,156.833,-5.84
C1=CSC=C1,C(Cl)(Cl)Cl,thiophene,chloroform,-5.83,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,51.513,47.85,34.925,48.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.541,0.0,0.0,0,0.0,129.904,-5.83
CN(C)C(=O)NC1=CC=CC=C1,C(Cl)(Cl)Cl,"1,1-dimethyl-3-phenylurea",chloroform,-13.64,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,131.612,85.943,85.074,79.936,0.0,7.685,3.931,0.0,26.265,48.335,3.745,0.0,17.217,0.0,0.0,10.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,242.457,-13.64
CN1C=NC2=C(N=CN=C21)N,C(Cl)(Cl)Cl,9-methyladenine,chloroform,-12.51,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,87.839,59.137,41.539,19.108,0.0,53.23,18.483,0.0,86.708,170.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,200.205,-12.51
CC1=CN(C(=O)NC1=O)C,C(Cl)(Cl)Cl,1-methylthymine,chloroform,-9.71,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,92.878,51.469,54.066,28.861,0.0,7.75,8.914,0.0,28.448,39.451,6.313,0.0,46.158,0.0,0.0,29.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,198.255,-9.71
C(F)(F)(Cl)Cl,C(Cl)(Cl)Cl,difluorodichloromethane,chloroform,-1.55,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,0.0,1.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.398,76.561,0.0,0.0,31.426,47.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,123.131,-1.55
C(F)(Cl)(Cl)Cl,C(Cl)(Cl)Cl,fluorotrichloromethane,chloroform,-2.62,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,0.0,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.003,112.08,0.0,0.0,15.181,70.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,134.792,-2.62
C[N+](=O)[O-],C(Cl)(Cl)Cl,nitromethane,chloroform,-4.68,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,36.939,11.231,24.965,0.0,0.0,4.146,0.0,0.0,4.454,14.279,0.0,0.0,53.926,0.0,0.0,0.0,0.0,32.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,106.242,-4.68
CC(=O)N(C)C,C(Cl)(Cl)Cl,"N,N-dimethylacetamide",chloroform,-8.38,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,100.209,35.161,67.541,10.114,0.0,2.684,0.0,0.0,11.512,30.729,1.316,0.0,21.985,0.0,0.0,13.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.038,-8.38
C1=CNC=C1,C(Cl)(Cl)Cl,pyrrole,chloroform,-5.5,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,65.956,52.943,34.884,52.355,0.0,5.919,10.218,0.0,12.851,19.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,124.818,-5.5
C1=CC=C2C(=C1)C=CC=N2,C(Cl)(Cl)Cl,quinoline,chloroform,-10.23,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,87.876,88.431,59.451,113.754,0.0,13.144,0.0,0.0,8.918,41.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,189.452,-10.23
C(=O)(N)N,C(Cl)(Cl)Cl,urea,chloroform,-8.56,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,53.761,9.436,0.0,0.0,0.0,21.272,37.678,0.0,17.138,30.45,10.386,0.0,25.348,0.0,0.0,16.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,109.818,-8.56
C1=CC=C(C=C1)C(=O)N,C(Cl)(Cl)Cl,benzamide,chloroform,-11.06,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,83.708,65.935,40.019,86.14,0.0,9.751,17.232,0.0,3.729,12.851,4.792,0.0,22.99,0.0,0.0,14.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.384,-11.06
CC1=CC=CC=C1N,C(Cl)(Cl)Cl,2-methylaniline,chloroform,-8.23,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,105.734,62.748,56.082,81.678,0.0,10.228,15.888,0.0,2.939,12.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,178.71,-8.23
CC1=CC=C(C=C1)N,C(Cl)(Cl)Cl,4-methylaniline,chloroform,-8.01,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,109.535,62.375,56.555,80.397,0.0,11.032,18.05,0.0,2.943,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,182.942,-8.01
OO,C(Cl)(Cl)Cl,hydrogenperoxide,chloroform,-4.7,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,27.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.198,19.784,0.0,0.0,0.0,0.0,28.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,71.944,-4.7
CN1CCCC1=O,C(Cl)(Cl)Cl,N-methyl-2-pyrrolidinone,chloroform,-9.82,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,110.24,33.007,74.269,20.419,0.0,2.744,0.0,0.0,9.852,30.368,1.35,0.0,23.673,0.0,0.0,15.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,169.664,-9.82
C1=CNC(=O)NC1=O,C(Cl)(Cl)Cl,uracil,chloroform,-14.28,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,51.772,40.908,17.338,28.257,0.0,10.573,18.337,0.0,26.523,36.135,7.699,0.0,50.978,0.0,0.0,32.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,154.231,-14.28
C1=C(C(=O)NC(=O)N1)F,C(Cl)(Cl)Cl,5-fluorouracil,chloroform,-14.31,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,38.98,37.145,8.622,23.346,0.0,10.549,18.378,0.0,26.433,36.058,7.691,0.0,50.245,0.0,0.0,32.335,0.0,0.0,0.0,23.808,0.0,0.0,0.0,16.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,160.727,-14.31
C1=C(C(=O)NC(=O)N1)Br,C(Cl)(Cl)Cl,5-bromouracil,chloroform,-15.03,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,38.387,35.071,8.263,20.871,0.0,10.529,18.328,0.0,26.227,35.96,7.676,0.0,49.124,0.0,0.0,31.644,0.0,0.0,0.0,0.0,0.0,43.783,0.0,0.0,0.0,29.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,176.894,-15.03
C1=CC=C(C=C1)I,C(Cl)(Cl)Cl,iodobenzene,chloroform,-6.6,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,62.452,58.755,42.279,78.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.406,0.0,0.0,0.0,36.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,173.613,-6.6
CC(=O)C,CCCCCCCl,acetone,chlorohexane,-3.45,abs,5.9491,1.4199,0.0,0.1,37.03,0.0,0.020449,0.01,73.178,26.503,49.331,20.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.984,0.0,0.0,16.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,124.665,-3.45
CCC(=O)C,CCCCCCCl,2-butanone,chlorohexane,-4.1,abs,5.9491,1.4199,0.0,0.1,37.03,0.0,0.020449,0.01,96.603,29.05,65.096,24.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,14.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,148.104,-4.1
CCCC(=O)C,CCCCCCCl,2-pentanone,chlorohexane,-4.84,abs,5.9491,1.4199,0.0,0.1,37.03,0.0,0.020449,0.01,118.63,31.561,79.9,27.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.404,0.0,0.0,14.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,172.595,-4.84
