0,1,dGsolv_avg
CCOC(CCC)=O,CC(C1(C#N)C#N)C=CCC1(C#N)C#N,-11.85944812
O=C1CCCC1,OC(=O)c(ccc1)cc1Cl,-11.82224907
CCC(C)C,CC1(S2)SC3(C)SC(C)(C1)SC2(C)C3,-11.95655808
COCCOCCOC,Cc1ccccc1N(C)C(C)=O,-9.58621825
NC(C)C,CCC(OCC=C(C)CCC=C(C)C)=O,-9.7294442
C1OC1,CC1CC(CCCCCCCCC=CC1)=O,-11.80783253
CN(C)C=O,FCCN(C)C(C)C,-4.88389681
COP(OC)(OC)=O,CC(C)(C)N=P(N(C)C)(N(C)C)N(C)C,-7.02637253
BrC(Br)C(Br)Br,CCOC(C)OCCc1ccccc1,-9.56363737
CC(Br)Br,CCCOC(=O)C(C)=CC,-7.11702354
N#CCCCC#N,ClC(Cl)=C,-2.46414032
CCN1CCCC1=O,OOC(C)(C)CCC(C)(C)OO,-15.10497921
COCCOC,O=C(c1ccccc1)C(c2ccccc2)=O,-12.91735064
CCBr,Clc(ccc1N)cc1C,-9.33189994
CCCCCCCC,OCCCCCl,-4.88097814
N#Cc1ccccc1,FC(Cl)C(C(F)(F)F)=O,-3.78049076
CCC(C)(C)C,ClC#CCl,-2.83214169
CCCCCCCCCCCCCCC=C,FC(F)(F)C(F)(F)C(Cl)(Cl)Cl,-3.55407579
OCC(C)C,FC(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-2.24683348
ClC(Cl)(Cl)Cl,CC(C)Cc1sccn1,-7.44753264
CCC(O)CC,FC(F)(F)C(F)(F)C(C)=O,-2.90088677
COC(OC)=O,Clc1cc(S)ccc1,-8.12607301
CCOCCOCCOCC,COc2ccc(cc2)C(=O)c1ccccc1,-13.14844193
O=C1CCCCC1,CC1OC(C)=C(O)C1=O,-8.67162411
CCCCCCCCCCCC,COCN(C)C,-3.42750573
Cc2c1ccccc1ccc2,CCCCCCCC#N,-7.87714052
OCC(C)C,c(cc2ccc4c6)c1ccc3ccc(ccc5c6)c7c3c1c2c4c75,-16.13944739
CC1OC1,OC(C1(CCC1)C(O)=O)=O,-13.96441125
BrC(Br)Br,CN1C2CCC1CCC2,-6.92735896
CN(C)C=O,S=C=Nc1ccccc1,-7.286782799999999
CC#N,Cc1cc(ccc1)c(ccc2)cc2C,-9.38525422
CC(C)CC(C)=O,NCC(C)C,-3.95459253
CNC=O,CN1N=C(C2=C(N)N=CN=C12)C1=CC2=CC=CC=C2C=C1,-18.04790061
CCCC#N,ClCC1(C)OC1,-5.5477731
CCCCOCCCC,FCC(F)(F)C(F)(F)Cl,-3.06429261
CC(C)(C)c1ccccc1,CCCCCCCCCCCCCCCC(OCC)=O,-13.95265313
COC(C)=O,Fc1cnccn1,-5.70002714
OCCOCCOCCCC,OC(CCN(=O)=O)=O,-10.66634515
CC(C)N(=O)=O,CCCCCC(C)Oc1cnccn1,-9.12646483
Cc1cc(C)cc(C)c1,ClCCC(F)(F)C,-4.64915148
OCCCCCCC,FC1=CCN=C1,-4.89327818
OCCCCCCCCCCCC,OCCN1CC1,-6.11760621
CCN(CC)C(C)=O,NCCCCCCCCC,-7.07653505
O=C1CCCCC1,CCOCCOC(=O)C=C,-7.24192693
OCCC,CCCCCCCCCOC=O,-7.91018927
CC(C)(C)Cl,CNCC(F)(F)C,-4.39703017
NCc1ccccc1,CCCS(CCC)=O,-8.4746791
n1ccccc1,CCN=P(N2CCCC2)(N1CCCC1)N=P(N5CCCC5)(N4CCCC4)N3CCCC3,-19.29570715
Cc1ccccc1,OC(C)(P(O)(O)=O)P(O)(O)=O,-11.507827
CCCCCCCCCCC,CC(C)(C)C(C1CCC(C)=CC1C)=O,-8.22949813
Brc1ccccc1,CNCC1=CC=C(C=C1)C1=NC=NC2=C1N=CN2,-16.2940019
OCCCCC,OCC(S)CS,-8.78591144
C1OC1,CN(C)Cc(ccc1)cc1F,-7.1767058000000015
OCCCCO,FCCC(Cl)(Cl)Cl,-4.49744579
OC(C)(C)C,OCCCC=C,-7.02207376
OC(C)(C)C,OCCCCC(C)C,-7.90558568
NCCCN(C)C,C(OC2)CCC2Cc1ccccc1,-9.18318417
OCCCCCCCCCCCC,N#Cc1ccc(C#N)cc1,-8.26198401
CC(CC1)CS1(=O)=O,CC(C)COC(=O)C(C)=C,-5.12923692
CC(CC1)CS1(=O)=O,NCc1cc(Cl)ccc1,-8.03455932
OCCC#N,ClC(=O)C=CC(Cl)=O,-5.06682194
N#CCCCCC#N,FS(F)(F)(F)(F)F,0.11971774
N#CCCOCCC#N,FC(F)(F)C(F)(F)CC(C)(C(F)(F)F)C(F)(F)F,-2.04620222
CCCl,CNC(Oc2c1ccccc1ccc2)=O,-13.15262316
C(CC1)CCC1C2CCCCC2,OC(CCCC=C)=O,-4.80918876
COC,CC(C)c(cc1)ccc1N,-9.40851954
CCOc1ccccc1,CCC(O)(CC)C#C,-5.60389499
ClCC(C)C,ClCC(C)=C,-4.15977309
CCCCCCCCC,CCC(C(C)C)CCC(C)C1CCC4C3CC=C2CC(O)CCC2(C)C3CCC41C,-18.73917167
CCCCN(CCCC)CCCC,Clc1ncccn1,-6.10489371
COC,CC(C)C(OC2CC(CCC21C)C1(C)C)=O,-9.82576791
ICI,Oc1ccc(cc1)c(cc2)ccc2O,-13.2992792
OCCCCC,OCCOCCO,-8.81405084
Ic1ccccc1,S=C1NCCO1,-9.5397002
COc1ccccc1,CCCCCC(=Cc(cc1)ccc1C)C=O,-12.36695769
CC(CC(C)=O)=O,CCCOCC(O)C,-5.73689424
OCC(C)C,CCc1cccc(CC)c1N,-8.91435623
O=C1CCCO1,OCC(O)C(C)C,-8.12770958
ClB(Cl)Cl,CCCCC(CC)COC(C(O)C)=O,-9.6542668
CCC1OC1,CCCCCCCCCCCCCC(OO)=O,-11.96686739
NCC,CCCCCC(C)CO,-9.87035941
OCCN(C)CCO,CCCCCCC#CC,-4.72388729
CCN(=O)=O,O=C1CCCCCCCCCCCCCC1,-10.98956523
C(C=Cc1cc2)c1cc2,CN(C)c1ccncn1,-8.73952708
CCCCCCCCCCCC,CCCCOCCOCCOCCCC,-9.42185226
FC(F)(F)C(F)(F)C(F)(F)F,CC(OC1CC(CC=C1C)C(C)=C)=O,-6.51296407
CC(OCc1ccccc1)=O,NCC(F)Cl,-4.83011832
FC(F)(F)C(F)(F)C(F)(F)F,NCc1ccc(cc1)S(=O)(=O)N,-7.48452453
OCCCCCCCC,Fc1cc(F)oc1,-2.63799649
Ic1ccccc1,CC(C)=CC(C)=O,-5.91338418
CCCCCCCCCCCCCCCC,CC(C)(C)C(=O)c1ccccc1,-7.45379357
CCI,CCC(OC1CCCCC1)=O,-7.8113905
Clc1ccccc1Cl,FC(F)C(F)(F)OC(Cl)C(F)(F)F,-3.33053879
CC1OC(OC1)=O,CC(=O)NC(=O)N,-10.53428372
Clc1ccccc1,CCOC(=O)C=C,-5.00528238
CCCCCCC,CCOCC=C,-3.50590244
OCCCC,CCNc1nc(NC(C)C)nc(Cl)n1,-13.73673777
CCC(C)CC,FC(F)(F)C(Cl)(Cl)Cl,-3.51901559
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)CC(O)(C)C,-3.53795682
O(Cc2ccccc2)Cc1ccccc1,Fc1sccc1,-4.26906312
CSC,C(Nc1c2)Cn1nc2,-9.63886582
ClC(Cl)=C(Cl)Cl,CCCCCCCCC(CO)CCCC,-10.85387561
COCCOCCOCCO,OCCCc1ccncc1,-11.87075099
CCCCCl,CN(N)c1ccncc1,-9.69408708
C(CCc1cc2)Cc1cc2,CC(C)c1ccc(CC=O)cc1,-9.003890199999997
CCCCC(C)=O,ClC(Cl)(Cl)N(=O)=O,-4.88386294
Cc2c1ccccc1ccc2,Clc(ccc1N)cc1N,-9.14924339
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC1CC1C,-2.4015086
CCCCOC(=O)c1ccccc1C(OCCCC)=O,N#CC(c2ccccc2)=C1CCCCC1,-11.25069578
CCBr,CCOc1ccccc1C(=O)N,-12.15464535
CC1OC1,CCOC(=O)c1ccc(C)cc1O,-9.63722623
CCCCCCOC(C)=O,CCCCCCC(=O)N(C)C,-8.74519929
ClC(Cl)(Cl)Cl,CCCC(C)C(C)=C,-4.76822288
CCCOCC(O)C,O=C3c1ccccc1Nc2ccccc32,-16.05453634
BrC(Br)C(Br)Br,FCC(N)CN,-6.16735821
N#CCc1ccccc1,OCCC1CCCCC1,-7.6426743
ClC(=C)C=C,COc1cc(CC=C)ccc1O,-9.27565522
CCCCCCCCCCC,CCOC(CC(F)F)C(F)(F)F,-3.82427496
Brc2c1ccccc1ccc2,C1OCOCOCOCO1,-8.10330796
N#CCCCCC#N,FC(Cl)C(C)(Cl)C(F)(F)C(F)(F)F,-4.24882208
CCC(C)c1ccccc1,FC(F)C(F)C(C(F)(F)F)C(F)(F)F,-3.00142135
CC(C)c(cc1)ccc1C,CC(C)Cc1ccc(C=C)cc1,-8.01416345
CCCCCCCl,OCCOC=C,-4.84188509
CCCCCCCCCCCCC,CCCOCC(O)C,-4.81075261
N#CCCCC#N,CCCN(C)N=O,-7.36561608
FC(F)C,Clc1ccc(cc1)S(O)(=O)=O,-12.21197819
CC(=C)C#C,CON=O,-2.36925013
Cc1ncccc1C,FCC(F)(C(F)(F)F)C(C)=O,-4.01693236
CCCCCl,OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,-15.25991256
CCCCCCCCCCCCC,NC(=O)C1=CC=CC2=NC=C(N=C12)C1=CC=C(Cl)C=C1,-14.56322591
CNC=O,OCC(CO)(CC)CC,-10.6762576
CCCCCCCCBr,Clc(ccc32)cc2Oc1cc(Cl)ccc1O3,-11.45975073
CCCCCCCCN(CCCCCCCC)CCCCCCCC,Fc(ccc1N)cc1F,-4.700752
CCCCOCCCC,CC(C)C(F)C(F)(F)F,-3.31911598
CCCCCCCCBr,CN(C)CC(C)(C)C,-4.46380783
COC(C)(C)C,ClC1(Cl)C(=O)NC(=O)NC1=O,-15.20723418
CCCC=O,CC(C1CC2CC1)=C2C,-5.21481596
CCNC(C)=O,CCCCOC(=O)C(C)=C,-5.80149453
CCCCCCCCC=C,CCOC(C)OCCC=CCC,-6.99607481
CN1CCN(C)C1=O,Cc1nc(C)ccc1,-6.32299946
COc1ccccc1,O=n2c1CCCCc1no2,-8.78565654
CCCOCC(O)C,CCC(C)(C)SC,-5.18530195
CC(C)(C)CC(C)=C,FCCC(F)CC,-3.73240801
C#N,FC(F)C(F)(C(F)(F)F)OC(C(F)(F)F)=O,-3.76791494
OCCC,ON=C1CCCCC1=NO,-13.50250851
CC1CCCCC1,CCOC(CCCl)=O,-5.44546018
Cc1cc(C)cc(C)c1,FC(Cl)C(F)(Cl)C(F)(F)F,-3.43292921
CC(C)CC(C)C,N#Cc1cc(ccc1)N(=O)=O,-7.56250156
O1CCCCC1,NNc2c1ccccc1cnn2,-12.19164055
CCCCCCC=C,FC(F)(F)C(F)(C)C(F)C(F)(C(F)(F)F)C(F)(F)F,-3.66343963
CC(C)=C,CN(C)C(C)=NC(SCc1ccccc1)=S,-15.46362347
CC(CC1)CS1(=O)=O,FC(F)(C)Br,-3.11164088
CCCCCCCCCC,FC(C)C(F)(O)C,-3.34151937
CN1CCCCC1=O,FC(F)C(F)(F)C(C)(C)C,-4.43097775
Cc1cc(C)cc(C)c1,CC(C)(C)c(cc1O)cc(C(C)(C)C)c1O,-11.56971661
CCCCC(C)=O,N#Cc1sccc1,-7.901059
CC(C)C(C)C(C)C,CCCC(F)(F)Cl,-3.45600373
CCCCCCCCCCCCCCCC,ClC(=C)C=C,-2.892864
CC(C)CCC(C)(C)C,CC(C)C(C)C(F)(F)C(F)(F)F,-3.98996616
Cc1cccc(C)c1C,CCCCC(F)=N,-4.48464386
C=Cc1ccccc1,COC(C(Cl)(Cl)Cl)=O,-6.42902579
OCCOCCOCCO,CC(OCC(C)OC(C)(C)C)COC(C)(C)C,-7.67531723
CCCCN(CCCC)C=O,CCCCCCCCCCCC(O)=O,-13.07859496
CCC(C)Cl,CC(C)CCc(ccc1OC2)cc1OCC2=O,-12.08222081
CCOCCOCCOCC,CC(C)C(F)(F)C(F)(F)F,-2.72274832
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,C1OCOCOCO1,-6.67597763
NCCCC,CCCCCCC#CC,-5.83574192
CCC(C)(C)C,COC(=O)c1ccccc1C,-7.07199808
O=Cc1occc1,Nc1ccc(C)cc1,-7.86351613
CCCC(C)C,CC1CCC2C1CC(CCC2(O)C)C(C)=C,-10.42650886
CCCCCCCCCCCCCCC=C,CC(C)CN=CC(C)(C)C,-5.56447174
OCC(O)CC,CCC(C)(C(F)(F)F)C(F)(F)C(F)(F)F,-2.92196384
CC(C)=C,FCCC(F)CC,-4.30142721
CCCCCCCCCCCC,O=N(=O)c(ccc2NS(C)(=O)=O)cc2Oc1ccccc1,-14.47924776
OCC(O)C,Clc2ccccc2c1ccccc1,-8.296773700000001
OC(C)=O,COC(=O)C=CC,-5.66388148
CCCCNCCCC,O=C1SCCS1,-7.36886097
SC,COC(F)(F)Cl,-3.44325805
CC(=C)C#C,CCOC(CC(C)C)=O,-6.09896318
CO,c(ccc1ns2)cc1n2,-7.28604831
CCCCOC(=O)c1ccccc1C(OCCCC)=O,Nc1nnnn1C,-12.55115857
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,COc1ccccc1C(O)=O,-10.34650848
ClC(Cl)Cl,O=C1NCCCCCCC1,-11.52404379
C(CC1)CCC1C2CCCCC2,Fc1ccc(cc1)c(cc2)ccc2F,-8.32499518
O(Cc2ccccc2)Cc1ccccc1,CCCC(F)(F)CC,-4.23420865
COCOC,Clc1cc(ccc1)NC(C)=O,-12.48416547
COCCO,CC(C)CC(F)(C(F)(F)F)C(F)(F)F,-2.92255512
ClCC(C)C,FCC(F)(F)OCC(F)(F)F,-3.82439505
CCC=C,CCC(C)CS,-5.31959483
CN1CCCCC1=O,OC2CC4CC2C3C4C1CC3CC1,-11.22903806
CC(C)CC(C)(C)C,FC(C)CC(C)(C)C,-4.33773638
CCNCC,Nc2cc1cc[nH]c1cc2,-12.30236225
CCCCCl,FCC(F)C(F)(F)C(F)CF,-4.90913158
OCCOCCCC,CCc2c1ccccc1sc2,-8.60840253
c1cscc1,FC(F)(F)SC(F)(F)F,-1.74659391
CC(C)CC(C)C,CCCC(C)CC=C,-4.7791629
CCCCN(CCCC)C=O,CCC=C(C)C=C(C)C,-5.26913041
CC(C)CCC(C)(C)C,CCCCCCOC(C(C)C)=O,-7.20328296
CCCCCCCCC=C,CC(=O)c(cc1)ccc1C,-7.0731378
OCC,CC(C)C(C)(C)CC(F)(F)F,-4.43621507
N#CCc1ccccc1,CCOP1(OCCCO1)=O,-11.86428392
c1ccccc1,OC(C)C(O)C(O)C(O)C=O,-10.65091925
OC(C)C,CP(C)Cl,-3.88710201
OCCCCCCC,CCOC(F)(C)C(F)(F)C,-4.13262091
Brc1ccccc1,CCOC(F)(F)CC,-4.10916214
CCN1CCCC1=O,C#CCN(CC#C)CC#C,-8.06201348
ClC1CCCCC1,Nc2ccc(cc2)S(=O)(=O)Nc1ncccn1,-18.13289463
CCOCCOCCOCC,OC(=O)Cc1ccccc1O,-14.31396566
O1CCCCC1,Brc3cc2C(=O)C(Nc2c(Br)c3)=C(Nc1c(Br)c4)C(c1cc4Br)=O,-21.01867463
OCCCCCO,C(N=Cc1ccccc1)c2ccccc2,-10.60245178
OCC,CC(C)(C)S(C(C)(C)C)(=O)=O,-9.235139
OCCc1ccccc1,FC(F)(F)C(F)OC(F)(F)Cl,-2.20707533
CCCCCN(CCCCC)CCCCC,CC(C)CCNCCC(C)C,-6.6947562000000005
COCCOCCOCCOCCOC,CCOC=C(C#N)C#N,-11.81468947
CCC#N,CNCCNC,-5.05986744
CCCCCCCCCCCCCC,FC(F)(F)CC(Cl)C(F)(F)Cl,-3.75064321
CCBr,CP(C)C,-3.7424573
N#CCc1ccccc1,O=N(=O)NC(=O)N,-9.73918209
Ic1ccccc1,Fc1ccc(cc1)c(cc2)ccc2F,-9.01850765
CCN(CC)C(C)=O,FC(C1(F)F)C(F)(F)C(F)(F)C1(F)F,-3.14311902
CC(C)c1ccccc1,OC(=O)c(c(F)c1F)c(F)c(F)c1F,-6.6779367
OCc1ccccc1,CP(C)C,-3.78366888
CCNC=O,CC(C)(C)c(ccc1O)cc1C,-11.0352355
CCCCCCCCN(CCCCCCCC)CCCCCCCC,CCCC(C)=CCC,-4.46858625
CC(C)C(C)C(C)C,C2CCC1OC1CCC2,-6.09779213
c2nc1ccccc1cc2,O=N(=O)c1cc(ccc1)N(=O)=O,-10.21030951
FC(F)C,OC(=O)c(cc1)ccc1Cl,-8.724142800000001
CC(Br)Br,CC(CCCC(C)=O)CCC=C(C)C,-10.21455281
CCCCNCCCC,FC(F)(F)C(F)(C(F)(F)F)C(C(F)F)=O,-2.55034064
O=S=O,CC(C)CC=C(c1ccccc1)C=O,-11.63081919
FC(F)C,CNCC(N)N,-6.99721315
COCOC,COC(C)=C,-3.38958452
CCOC(=O)c1ccccc1C(OCC)=O,Fc1c[nH]c(=O)[nH]c1=O,-13.58613802
NCCCN,ClC(C1CCCCC1)=O,-5.53512254
O=CN1CCOCC1,COC1=CC=C2C(NC3=C2C=CN=C3C)=C1,-16.4343899
CCN(CC)C(C)=O,CCCCCCCCCCCCCCC,-8.19194701
CCCCNCCCC,CC1=NC(=O)NC=C1,-12.14160082
CCOC(=O)c1ccccc1C(OCC)=O,FC1=CC=C(C=C1)C1=NN=C(N1)C1=CC=CC=C1,-18.63567425
CCCl,FC(F)(F)OC(F)(F)C(F)(OC(F)(F)F)C(F)(F)F,-1.53741544
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCCCCC(=O)N1CCOCC1,-10.2185866
C#N,O=CCOc(cc1)ccc1C,-10.363075
S=C=S,CCC(C)COC(C)=O,-6.1132119000000005
CCCCN(CCCC)C=O,CCc1cc(CC)c(CC)c(CC)c1CC,-9.85519321
CCCCCCCCCCCCCCC=C,CC(C)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-3.40190583
O1CCCC1,Cc2cc1ncccc1cc2,-9.28243526
O=CN,c(ccc2c1ccccc1c3)cc2c3,-7.23150527
COCCO,C=CCc1ccccc1,-5.78680562
C(CC2)CCC2c1ccccc1,OCCCCCCCCO,-8.66110311
CCCCOC(C)=O,OC(CNC(C)(C)C)COc1cccc(CC2O)c1CC2O,-19.34559639
CC(C)OC(C)C,COC(F)(C(F)(F)F)C(F)(F)F,-2.79439329
CCCCCCCCCCCCC,CCCCCC(OCC(COC(CCCCC)=O)(COC(CCCCC)=O)COC(CCCCC)=O)=O,-19.19717073
C1CCCC1,OC#N,-3.05701687
OCC,CCCCCCCCCCC=CC=O,-11.00556646
CC(C)(C)CC(C)=C,CC(C)(C)c1cccc(C(C)(C)C)c1O,-9.8519746
OCCC,CCN(C)CC,-4.55011109
CCCCCCOC(C)=O,BrBr,-3.342549
OCC(O)C,C1NCCCNCCNCCCNC1,-14.0619737
COCCOC,CSCCC(C)=O,-7.70963408
Clc2c1ccccc1ccc2,CC(C)c1ccccc1C,-6.75215221
OCCSCCO,CCCCC(C)C(F)(F)F,-2.46203893
CN1CCCC1,N#CSCC=C,-6.69136937
Cc2c1ccccc1ccc2,CCCCCCOC(CCCCC)=O,-9.48618004
Cc1ccc(C)cc1,OC(C)Cc1ccccc1,-7.85870219
CCC=C,CCC1CCC1,-3.83804947
O=N(c1ccccc1)=O,FC(F)C(O)(Cl)Cl,-7.47371642
ClCBr,CC(C)c(ccc1C)c(O)c1O,-10.27229334
BrC(Br)C(Br)Br,CC(C)c1ccc(O)cc1C,-8.67451616
CCC1OC1,CC(C)(C)N=C=S,-5.7418942
CN1CCN(C)C1=O,FCCC(F)(Cl)CF,-5.43017261
CCCCCCCCBr,O=N(=O)c1cccc2c1non2=O,-10.51898341
OCCN,C(c2occc2)c1occc1,-6.63636066
OCCC(C)C,COCCC(OC)=O,-5.66471941
OCCCCCCCC,O=S1(=O)C=CC1,-7.18035183
CCI,CC(C=O)c(cc1)ccc1C,-8.89156757
C1OC1,C(C=Cc1cc2)c1cc2,-7.09305333
N#CCCCC#N,FCCCCN,-5.08597118
Cc1ccccn1,CN(C)C(=O)N(c2ccccc2)c1ccccc1,-13.72948318
O=Cc1occc1,CCCc(ccc1O)cc1OC,-9.44489324
CC(C)CC(C)(C)C,ClC(Cl)C(F)(Cl)Cl,-4.81895873
CCOC(C)=O,FC1(F)COCC1(F)F,-4.93086722
O=C1CCCCC1,CCC1CC1,-2.76992512
SC,CCCCC(CC)C(O)=O,-8.29637101
CCOC(C)(C)C,Clc1cccc(Cl)c1Cl,-7.74320977
CC(C)C,C=CCCC(=O)C(C1CCCCC1)=C,-9.26728408
ClB(Cl)Cl,FC(F)(F)C(CC(=O)c1ccccc1)=O,-8.44840558
Clc1ccccc1Cl,FCS,-3.26517739
Cc1ncccc1C,C(C(CC52)CC4C1CC3CC54)C1C2C3,-7.81244041
CCOC(OCC)=O,ClC1(Cl)C2(Cl)C3COS(OCC3C1(Cl)C(Cl)=C2Cl)=O,-13.75699356
CN1CCCC1,OC(=O)c2cc1OCOc1cc2,-12.53185821
OCCCCCCCCC,COC(=O)c1oc(cc1)N(=O)=O,-8.37357844
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Brc1cc(Br)ccc1,-5.34790676
N#CCc1ccccc1,OC(C)(C)C(C)(C)C,-6.02558769
CC(CC(C)=O)=O,OCCC(S)CCC,-8.70313506
CCC1OC1,CC2CC(OCC2)c1ccccc1,-9.51068323
COC,CCC=CCCC=O,-6.8691891000000025
CN(C)P(=O)(N(C)C)N(C)C,CCN(C)C(C)CC,-4.2437264
CCCCCCOC(C)=O,ClC(Cl)OC(F)C(F)(F)F,-5.08088935
CI,OBr,-3.75916956
CC(C)CCC(C)(C)C,OCC(N)(CO)CO,-6.14902522
CCCCCCCC,O=N(C1(CC3C2)CC2CC(C3)C1)=O,-8.20552543
CC(CC1)CS1(=O)=O,CC1=NC2=C(C=CN=C2)N1C1=CC=C(CN2C(=O)SC3=C2C=CC=C3)C=C1,-23.32420785
COCCO,OC(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,-15.3992902
CCCCCC(C)=O,CCOC(CF)C(F)C,-5.28781098
ClC(Cl)(Cl)Cl,CCCCOP(OCCCC)(OCCCC)=O,-12.53378907
CCOC(OCC)=O,CC2(C)CCCC3(C)C1CC(OC1(C)CCC32)=O,-13.16338831
ClCBr,FC(F)OC(F)(F)C,-2.96325445
CCCCCCCCCC,c1cocc1,-2.93370878
CC(=O)c1ccccc1,O=N(=O)c1ccc(cc1)S(O)(=O)=O,-17.13390134
C1OC1,OCC=C2C(CC1)CC1C2(C)C,-9.32221771
ClCCCl,CN(C)C(=S)NN,-10.81579514
OCCCCCC,FC1COCO1,-3.99058696
CC(Cl)Cl,Cc1nc(N)sc1,-8.52436607
CC(C)CC(C)(C)C,Ic1ccc(I)cc1,-8.95852652
NC(C)C,CN(c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,-14.28533209
OCCC#N,CNCCCN(C)C,-7.64638353
c1ccccc1,CCCCC(F)(C(F)(F)F)C(F)(F)F,-4.44086209
CC(C)CC(C)=O,CCCC(O)(CC)CCC,-7.47442017
CCC,Cc(cc1F)oc1F,-3.72613562
CC1OC1,O=C1NCCCC1,-8.54640294
S=C=S,FCC(F)(F)C(F)(F)C(F)(F)C,-3.61479177
CCC(O)CC,FC(F)C(F)(F)OC(F)(F)C(F)(F)F,-1.83124625
CC(CC1)CS1(=O)=O,ClP(Cl)Cl,-3.27357139
CC(CC(C)=O)=O,FC1COCO1,-5.02616843
CN1CCCCC1=O,FCC(F)(C(F)(F)F)C(F)(F)C(F)(F)C,-4.9413191
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,FC(F)OC(Cl)(C(F)(F)F)C(F)(F)F,-2.64786075
COc1ccccc1,CCOC(C1OC(CC1)=O)=O,-10.06383451
O=N(c1ccccc1)=O,CON=O,-2.38408856
Clc2c1ccccc1ccc2,CCI,-4.2848705
CCBr,FC(F)(F)OCOC(F)(F)F,-2.7750254
OCCCCCCCCCCCC,FC(F)(F)C(F)(F)CC(F)(F)C(F)(F)F,-2.48215918
COC(C)(C)C,FC(F)(F)C(F)(F)C(F)(F)C,-2.62510484
C1OC1,CCC1=CCCC1,-4.36410347
CCCCCCCCC=C,N1C=NC=C1C1=CC=CC=C1,-9.74141727
CC=O,CC4(C)CCC1OC1(C3(C)C)C42CC3CC2,-8.3527479
CCCCCCCCCCCCCCCC,OC(CCc(cc1)ccc1O)=O,-8.41201975
CCCCl,OCc1ccc(C(O)=O)cc1,-10.61496919
OCCCCCCCC,COC(C(C)C)=N,-5.25559391
OCCC(O)C,CCOC(=O)N1CCNCC1,-9.94320595
C(C=Cc1cc2)c1cc2,NCC(C)(CC)CC,-5.651481
CC(C)c1ccccc1,Oc1ccc(O)cc1,-8.03103761
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,c2cc1cn[nH]c1cc2,-5.45530342
BrC(Br)Br,COC(F)=C,-2.86534903
CCCN(=O)=O,COc1sccc1,-6.35428206
CCCCCCCCC,CCOC(C)CC,-3.93019804
CC(C)c(cc1)ccc1C,CC(OCC2C)OC2(C)c1ccccc1,-10.06690777
C=Cc1ccccc1,CSCCC=O,-7.00809389
OCC(O)C,COC(C(C)C(OC)=O)=O,-6.29740471
C=CC=C,CCc1ccccc1N(=O)=O,-9.03631516
CN1CCCC1=O,Fc1ccc(cc1)C(=O)N(C)C,-9.95142515
O1CCCC1,CCOc(cc1)ccc1C,-7.71445464
CC1CCCC1,Nc2nc(NC1CC1)nc(N)n2,-9.54843886
CCCCC#N,Cc1ccc(S(O)=O)cc1,-12.29980484
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,CC(C)=C=C,-2.1784775
CCN(CC)C(C)=O,CN=C(c1ccccc1)N(C)C,-8.34353968
COC(C)=O,OC1CCCCCCC1,-8.25135422
OCCC(C)C,Fc2c(F)c(F)c(C(c(c(F)c3F)c(F)c(F)c3F)c(c(F)c1F)c(F)c(F)c1C)c(F)c2F,-10.33884667
CCCl,CC(C)=C,-2.53664843
Fc1ccccc1,O=CNC1CCCCC1,-9.17591045
CSC,FCC(C)(C)OC(F)(F)C(F)(F)F,-4.60801921
OCCC#N,Cc1cscn1,-6.13272273
CC(C)C,CC2(C)CCCC1(C)OC21C=CC(C)=O,-9.32988982
OCCCCCCCCCC,COc2cc1nonc1cc2,-7.99001827
OCCC(C)C,CCOC(F)(F)C(F)(C)C(F)(F)F,-3.78121593
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,FC(Cl)Br,-3.66362571
CCCCN(CCCC)CCCC,Cc2[nH]c1ccccc1c2C,-9.115237
CN(C)P(=O)(N(C)C)N(C)C,CCC=CC(C)(C)C,-3.91553624
CC(C)(C)CC(C)=C,OC(=O)C1=CC=CC2=C1NC(=C2C1=CC=CC=C1)C1=CC=CC=C1,-16.80784514
CN(C)P(=O)(N(C)C)N(C)C,CCOC(F)(Cl)Cl,-4.76335841
OCCCCC,CCC(C)C(C)C(F)(F)F,-4.02897793
CCCBr,FCCC(Cl)(C(F)(F)F)C(F)(F)F,-4.1048724000000005
O=C1CCCO1,OCCC1CCCCN1,-8.60715292
